URL,NAME
https://www.verizon.com/about/responsibility/,responsibility
https://www.verizon.com/business/solutions/small-business/,small_business
https://www.verizon.com/about/our-company/innovation-labs,innovation
https://www.verizon.com/support/knowledge-base-206960/,view_carrier
https://www.verizon.com/connected-smartwatches/,watches
https://www.verizon.com/support/homepage/,support
https://www.verizon.com/support/billing-and-payments/,payments
https://www.verizon.com/support/account-management/,account_management
https://www.verizon.com/support/services-and-apps/,services
